,phi0,phi2,Phi0,Phi2,phi_ref
4364,8.335215061505453e-09,-4.370047626350127e-15,8.335206321410201e-09,-4.370047626350127e-15,8.620388381619766e-09
4365,8.331627525004348e-09,-4.365316418224152e-15,8.331618794371511e-09,-4.365316418224152e-15,8.61675781810045e-09
4366,8.328274644110482e-09,-4.3608263502173905e-15,8.32826592245778e-09,-4.3608263502173905e-15,8.61312893534964e-09
4367,8.32446660804917e-09,-4.356197311519539e-15,8.324457895654547e-09,-4.356197311519539e-15,8.609501732407362e-09
4368,8.321015937761904e-09,-4.351444195835314e-15,8.321007234873512e-09,-4.351444195835314e-15,8.605773713070172e-09
4369,8.31696013232225e-09,-4.346448527168384e-15,8.316951439425195e-09,-4.346448527168384e-15,8.601885602992868e-09
4370,8.313124856699102e-09,-4.3416309096942755e-15,8.313116173437282e-09,-4.3416309096942755e-15,8.597994418157046e-09
4371,8.309514817288767e-09,-4.336704828435826e-15,8.30950614387911e-09,-4.336704828435826e-15,8.594100074080975e-09
4372,8.305449852932396e-09,-4.331716491518073e-15,8.305441189499413e-09,-4.331716491518073e-15,8.590204340302685e-09
4373,8.301609201720976e-09,-4.326903248147637e-15,8.301600547914479e-09,-4.326903248147637e-15,8.58631019639764e-09
4374,8.298000657577605e-09,-4.3219852254378674e-15,8.297992013607154e-09,-4.3219852254378674e-15,8.582417893850497e-09
4375,8.293940003163867e-09,-4.317004622285788e-15,8.293931369154623e-09,-4.317004622285788e-15,8.578527525138285e-09
4376,8.290104929546925e-09,-4.312199295655445e-15,8.290096305148333e-09,-4.312199295655445e-15,8.574639153108514e-09
4377,8.286501637654944e-09,-4.307289814827761e-15,8.286493023075314e-09,-4.307289814827761e-15,8.570752787177043e-09
4378,8.282447868665406e-09,-4.302389420862863e-15,8.282439263886564e-09,-4.302389420862863e-15,8.566868429417937e-09
4379,8.278618062464782e-09,-4.2973979875645785e-15,8.278609467668807e-09,-4.2973979875645785e-15,8.562986080048004e-09
4380,8.275020614414889e-09,-4.292643157046433e-15,8.275012029128575e-09,-4.292643157046433e-15,8.559105738081754e-09
4381,8.270973429898182e-09,-4.287752635282189e-15,8.270964854392911e-09,-4.287752635282189e-15,8.555227402285362e-09
4382,8.267376986828239e-09,-4.28285540102959e-15,8.267368421117437e-09,-4.28285540102959e-15,8.551351071356776e-09
4383,8.263335664574121e-09,-4.277899825780005e-15,8.26332710877447e-09,-4.277899825780005e-15,8.54747674396475e-09
4384,8.259517179659022e-09,-4.273119354214892e-15,8.259508633420313e-09,-4.273119354214892e-15,8.543604418771666e-09
4385,8.255926213206097e-09,-4.2682326915139454e-15,8.255917676740713e-09,-4.2682326915139454e-15,8.539734094438931e-09
4386,8.251889584601599e-09,-4.2632864360990676e-15,8.251881058028727e-09,-4.2632864360990676e-15,8.53586576962835e-09
4387,8.248076600386401e-09,-4.258512952618851e-15,8.248068083360495e-09,-4.258512952618851e-15,8.531999443002857e-09
4388,8.244493315236448e-09,-4.2536374446208205e-15,8.244484807961559e-09,-4.2536374446208205e-15,8.528135113226638e-09
4389,8.240463237115007e-09,-4.2487011995364586e-15,8.240454739712608e-09,-4.2487011995364586e-15,8.524272778965045e-09
4390,8.236656275914614e-09,-4.243937035473857e-15,8.236647788040543e-09,-4.243937035473857e-15,8.520412438884816e-09
4391,8.232990138793937e-09,-4.238967924379788e-15,8.232981660858089e-09,-4.238967924379788e-15,8.51646185374473e-09
4392,8.228741693557318e-09,-4.233849245817482e-15,8.228733225858825e-09,-4.233849245817482e-15,8.512370201920193e-09
4393,8.224710887982958e-09,-4.2286417778948976e-15,8.224702430699403e-09,-4.2286417778948976e-15,8.508276515203781e-09
4394,8.220905906097083e-09,-4.2236669599551414e-15,8.220897458763164e-09,-4.2236669599551414e-15,8.504180722309505e-09
4395,8.216653154567772e-09,-4.218559163144695e-15,8.216644717449445e-09,-4.218559163144695e-15,8.500084398609637e-09
4396,8.21284478135626e-09,-4.213444674625389e-15,8.21283635446691e-09,-4.213444674625389e-15,8.495990148900424e-09
4397,8.208596878746648e-09,-4.208273592052335e-15,8.208588462199464e-09,-4.208273592052335e-15,8.491898192093372e-09
4398,8.204569572126111e-09,-4.203274403129518e-15,8.204561165577304e-09,-4.203274403129518e-15,8.487808608052696e-09
4399,8.200767495007684e-09,-4.1981719835154164e-15,8.200759098663717e-09,-4.1981719835154164e-15,8.483721450432274e-09
4400,8.196525387352122e-09,-4.1930118061511275e-15,8.19651700132851e-09,-4.1930118061511275e-15,8.479636726514703e-09
4401,8.192504767972245e-09,-4.188021254990773e-15,8.192496391929736e-09,-4.188021254990773e-15,8.475554437218346e-09
4402,8.188711551514758e-09,-4.182931563133212e-15,8.188703185651632e-09,-4.182931563133212e-15,8.47147458185424e-09
4403,8.184474389415686e-09,-4.1777797023453614e-15,8.184466033856281e-09,-4.1777797023453614e-15,8.46739412907195e-09
4404,8.180305822876113e-09,-4.1726199922329145e-15,8.180297477636128e-09,-4.1726199922329145e-15,8.463157014088178e-09
4405,8.176361486357404e-09,-4.167361114218466e-15,8.176353151635175e-09,-4.167361114218466e-15,8.458919576896449e-09
4406,8.17197462343188e-09,-4.162044660153746e-15,8.17196629934256e-09,-4.162044660153746e-15,8.454681768045803e-09
4407,8.16780543614785e-09,-4.156896153783593e-15,8.167797122355543e-09,-4.156896153783593e-15,8.450443591139154e-09
4408,8.163861049745891e-09,-4.151648971684715e-15,8.163852746447947e-09,-4.151648971684715e-15,8.446207826044142e-09
4409,8.159478472260472e-09,-4.146411667275378e-15,8.159470179437138e-09,-4.146411667275378e-15,8.441974682497516e-09
4410,8.155314740874126e-09,-4.141088972187675e-15,8.155306458696181e-09,-4.141088972187675e-15,8.437744213503137e-09
4411,8.151377946775382e-09,-4.135992785555974e-15,8.151369674789811e-09,-4.135992785555974e-15,8.433516472940754e-09
4412,8.147003935916144e-09,-4.1307687659573735e-15,8.146995674378612e-09,-4.1307687659573735e-15,8.429291467076633e-09
4413,8.143069607916345e-09,-4.125539750968609e-15,8.143061356836842e-09,-4.125539750968609e-15,8.425069195808358e-09
4414,8.138702838974516e-09,-4.120256463270401e-15,8.13869459846159e-09,-4.120256463270401e-15,8.420849657894192e-09
4415,8.134553854026125e-09,-4.115141015427739e-15,8.134545623744094e-09,-4.115141015427739e-15,8.416632851077862e-09
4416,8.130627081942543e-09,-4.1099260226878984e-15,8.130618862090497e-09,-4.1099260226878984e-15,8.412418772900619e-09
4417,8.126103721350079e-09,-4.104467728259326e-15,8.126095512414623e-09,-4.104467728259326e-15,8.408036645008171e-09
4418,8.121791735544735e-09,-4.099169277479467e-15,8.121783537206179e-09,-4.099169277479467e-15,8.403649761377833e-09
4419,8.117701165637085e-09,-4.0937761368863486e-15,8.117692978084811e-09,-4.0937761368863486e-15,8.399262615493499e-09
4420,8.113173735595936e-09,-4.088326421157278e-15,8.113165558943093e-09,-4.088326421157278e-15,8.394875153834921e-09
4421,8.108862645079e-09,-4.083040724088026e-15,8.108854478997552e-09,-4.083040724088026e-15,8.39049033230097e-09
4422,8.1047753045303e-09,-4.077660183845187e-15,8.104767149209932e-09,-4.077660183845187e-15,8.386108452652396e-09
4423,8.100255768905087e-09,-4.072289936812342e-15,8.100247624325212e-09,-4.072289936812342e-15,8.381729575564299e-09
4424,8.095952703335538e-09,-4.066836999746513e-15,8.095944569661539e-09,-4.066836999746513e-15,8.377353759055861e-09
4425,8.091874027537445e-09,-4.061605817537146e-15,8.09186590432581e-09,-4.061605817537146e-15,8.372981010855882e-09
4426,8.087364146998498e-09,-4.0562505566301624e-15,8.087356034497385e-09,-4.0562505566301624e-15,8.368611330608924e-09
4427,8.083288632575095e-09,-4.050891134088035e-15,8.083280530792828e-09,-4.050891134088035e-15,8.364244716596527e-09
4428,8.078786622798028e-09,-4.045479357303043e-15,8.078778531839313e-09,-4.045479357303043e-15,8.359881166003676e-09
4429,8.074499954041172e-09,-4.040232066340586e-15,8.07449187357704e-09,-4.040232066340586e-15,8.355520675775374e-09
4430,8.070393260588086e-09,-4.034843197464483e-15,8.07038519090169e-09,-4.034843197464483e-15,8.351121785000002e-09
4431,8.065681562338351e-09,-4.02919927428589e-15,8.065673503939803e-09,-4.02919927428589e-15,8.346540006160758e-09
4432,8.061182157344573e-09,-4.023716950933274e-15,8.06117410991067e-09,-4.023716950933274e-15,8.341957340045591e-09
4433,8.05690057342629e-09,-4.01814280686977e-15,8.056892537140677e-09,-4.01814280686977e-15,8.337373717086342e-09
4434,8.052187566316713e-09,-4.012513762483129e-15,8.052179541289188e-09,-4.012513762483129e-15,8.332789790885525e-09
4435,8.047688231603585e-09,-4.0070451909778305e-15,8.047680217513203e-09,-4.0070451909778305e-15,8.328208790696536e-09
4436,8.043409924743756e-09,-4.001484692555264e-15,8.04340192177437e-09,-4.001484692555264e-15,8.323630967824501e-09
4437,8.038705109396147e-09,-3.995870208815391e-15,8.03869711765573e-09,-3.995870208815391e-15,8.319056394608615e-09
4438,8.034215242727814e-09,-3.990416359557086e-15,8.034207261895096e-09,-3.990416359557086e-15,8.31448513336245e-09
4439,8.029945927403055e-09,-3.984871275312204e-15,8.029937957660504e-09,-3.984871275312204e-15,8.309917191057413e-09
4440,8.025251882644603e-09,-3.9793368543229746e-15,8.025243923970894e-09,-3.9793368543229746e-15,8.30535256721308e-09
4441,8.020771149104362e-09,-3.973722964408964e-15,8.020763201658433e-09,-3.973722964408964e-15,8.300791259841664e-09
4442,8.016511394524392e-09,-3.96832475496801e-15,8.016503457874881e-09,-3.96832475496801e-15,8.296233265775399e-09
4443,8.011827834349326e-09,-3.962806932042937e-15,8.011819908735462e-09,-3.962806932042937e-15,8.291678581610995e-09
4444,8.007571760651942e-09,-3.957285847335874e-15,8.007563846080248e-09,-3.957285847335874e-15,8.287127203889351e-09
4445,8.00278154145623e-09,-3.951585195049769e-15,8.002773638285839e-09,-3.951585195049769e-15,8.282459051405465e-09
4446,7.998109734491604e-09,-3.9459409542882954e-15,7.998101842609696e-09,-3.9459409542882954e-15,8.277696341622695e-09
4447,7.993650931896643e-09,-3.940204471654818e-15,7.9936430514877e-09,-3.940204471654818e-15,8.272933489981184e-09
4448,7.98876922461756e-09,-3.934417422059052e-15,7.988761355782716e-09,-3.934417422059052e-15,8.268170435353037e-09
4449,7.984097787192141e-09,-3.928787827501251e-15,7.984089929616487e-09,-3.928787827501251e-15,8.263409197842239e-09
4450,7.979643894375243e-09,-3.923069189280707e-15,7.979636048236864e-09,-3.923069189280707e-15,8.258651565650724e-09
4451,7.974770047707446e-09,-3.917298836313468e-15,7.974762213109774e-09,-3.917298836313468e-15,8.253897697669895e-09
4452,7.970108716482786e-09,-3.911685866854938e-15,7.970100893111052e-09,-3.911685866854938e-15,8.249147661525925e-09
4453,7.965665339825705e-09,-3.90598502140269e-15,7.965657527855663e-09,-3.90598502140269e-15,8.244401491374007e-09
4454,7.960803833205549e-09,-3.900295429656922e-15,7.96079603261469e-09,-3.900295429656922e-15,8.239659189276532e-09
4455,7.956153211521955e-09,-3.894529413679918e-15,7.956145422463129e-09,-3.894529413679918e-15,8.234920752830125e-09
4456,7.95172095671686e-09,-3.888974270928572e-15,7.951713178768319e-09,-3.888974270928572e-15,8.230186178275611e-09
4457,7.946871550633398e-09,-3.883303641595491e-15,7.946863784026115e-09,-3.883303641595491e-15,8.225455461140205e-09
4458,7.942444072043158e-09,-3.8776308137424505e-15,7.94243631678153e-09,-3.8776308137424505e-15,8.220728596808238e-09
4459,7.937604033262675e-09,-3.871910076682234e-15,7.937596289442522e-09,-3.871910076682234e-15,8.216005580626958e-09
4460,7.932973620547756e-09,-3.866346039096127e-15,7.932965887855678e-09,-3.866346039096127e-15,8.21128640793375e-09
4461,7.928332392052669e-09,-3.8604442038946395e-15,7.928324671164261e-09,-3.8604442038946395e-15,8.206336553558304e-09
4462,7.923270972377656e-09,-3.854488682692608e-15,7.92326326340029e-09,-3.854488682692608e-15,8.201382909560504e-09
4463,7.918416013699097e-09,-3.84868885991173e-15,7.918408316321378e-09,-3.84868885991173e-15,8.196429145148455e-09
4464,7.913772722445451e-09,-3.842803456233294e-15,7.913765036838538e-09,-3.842803456233294e-15,8.191475190477733e-09
4465,7.90871375612604e-09,-3.836867345737486e-15,7.908706082391349e-09,-3.836867345737486e-15,8.186525003971623e-09
4466,7.903864522387388e-09,-3.8310850882701e-15,7.903856860217212e-09,-3.8310850882701e-15,8.181578944062255e-09
4467,7.899230350026261e-09,-3.8252182207706924e-15,7.89922269958982e-09,-3.8252182207706924e-15,8.176637085885825e-09
4468,7.894184284627277e-09,-3.819302266144588e-15,7.894176646022746e-09,-3.819302266144588e-15,8.17169950330941e-09
4469,7.889347479669878e-09,-3.8135393870862185e-15,7.889339852591104e-09,-3.8135393870862185e-15,8.166766204121405e-09
4470,7.884725177991769e-09,-3.807692561823177e-15,7.884717562606645e-09,-3.807692561823177e-15,8.161837186234735e-09
4471,7.879692778403383e-09,-3.8018575512138994e-15,7.87968517468828e-09,-3.8018575512138994e-15,8.156912445897169e-09
4472,7.874867944170631e-09,-3.795949610514181e-15,7.87486035227141e-09,-3.795949610514181e-15,8.151991977966607e-09
4473,7.870257938265537e-09,-3.790246389157373e-15,7.870250357772758e-09,-3.790246389157373e-15,8.147075777012276e-09
4474,7.865238845916537e-09,-3.784432506926248e-15,7.865231277051524e-09,-3.784432506926248e-15,8.142163837543106e-09
4475,7.860634447106547e-09,-3.778617508471575e-15,7.860626889871531e-09,-3.778617508471575e-15,8.137256154044637e-09
4476,7.85562548099551e-09,-3.772757137687897e-15,7.855617935481234e-09,-3.772757137687897e-15,8.132352721003806e-09
4477,7.850726854154594e-09,-3.766944351227716e-15,7.850719320265892e-09,-3.766944351227716e-15,8.12735331853333e-09
4478,7.84584906879168e-09,-3.760841403029069e-15,7.845841547108873e-09,-3.760841403029069e-15,8.122160363897795e-09
4479,7.840562022745268e-09,-3.7546921969034416e-15,7.840554513360874e-09,-3.7546921969034416e-15,8.116966979730527e-09
4480,7.835477289163484e-09,-3.748694236541091e-15,7.835469791775012e-09,-3.748694236541091e-15,8.111773084512054e-09
4481,7.830600635132446e-09,-3.7426144372742255e-15,7.830593149903572e-09,-3.7426144372742255e-15,8.106580299795549e-09
4482,7.825317145678062e-09,-3.736487009030842e-15,7.825309672704044e-09,-3.736487009030842e-15,8.101392029874118e-09
4483,7.82024022259974e-09,-3.7305092709641546e-15,7.820232761581197e-09,-3.7305092709641546e-15,8.096208547454636e-09
4484,7.815374989333123e-09,-3.7244511323248754e-15,7.815367540430858e-09,-3.7244511323248754e-15,8.091029940593486e-09
4485,7.810106709074953e-09,-3.718405439960086e-15,7.810099272264074e-09,-3.718405439960086e-15,8.085856271450148e-09
4486,7.8050434593048e-09,-3.71229004564973e-15,7.805036034724709e-09,-3.71229004564973e-15,8.080687544173027e-09
4487,7.800192331168852e-09,-3.70637441015902e-15,7.800184918420032e-09,-3.70637441015902e-15,8.075523755049089e-09
4488,7.79493931127823e-09,-3.700352439980625e-15,7.794931910573351e-09,-3.700352439980625e-15,8.070364898555744e-09
4489,7.790095115114985e-09,-3.694330542016121e-15,7.790087726453901e-09,-3.694330542016121e-15,8.065210967949705e-09
4490,7.784853507207529e-09,-3.688265637116635e-15,7.784846130676255e-09,-3.688265637116635e-15,8.060061956249763e-09
4491,7.77981562621096e-09,-3.68234951192146e-15,7.779808261511936e-09,-3.68234951192146e-15,8.054917856422185e-09
4492,7.77498523526162e-09,-3.676351957943641e-15,7.774977882557704e-09,-3.676351957943641e-15,8.049778661417909e-09
4493,7.76975720991775e-09,-3.67031052720566e-15,7.769749869296696e-09,-3.67031052720566e-15,8.044644364194506e-09
4494,7.764733359535087e-09,-3.664415752396492e-15,7.764726030703582e-09,-3.664415752396492e-15,8.03951495772162e-09
4495,7.75977652331562e-09,-3.6582906993716214e-15,7.759769206734222e-09,-3.6582906993716214e-15,8.034241972857005e-09
4496,7.75425099726793e-09,-3.651940331142277e-15,7.754243693387268e-09,-3.651940331142277e-15,8.028795643615655e-09
4497,7.748924095955879e-09,-3.645736073858845e-15,7.748916804483731e-09,-3.645736073858845e-15,8.023349041425164e-09
4498,7.74380063265734e-09,-3.6394554729875245e-15,7.743793353746393e-09,-3.6394554729875245e-15,8.017902076990503e-09
4499,7.738276891155643e-09,-3.633187022059428e-15,7.7382696247816e-09,-3.633187022059428e-15,8.012457157137788e-09
4500,7.732953634328688e-09,-3.626851229766606e-15,7.732946380626227e-09,-3.626851229766606e-15,8.00701737076088e-09
4501,7.727839407017666e-09,-3.620710115250823e-15,7.727832165597435e-09,-3.620710115250823e-15,8.001582974903958e-09
4502,7.722330455762166e-09,-3.614466958174849e-15,7.72232322682825e-09,-3.614466958174849e-15,7.996154063379383e-09
4503,7.717224158383289e-09,-3.608224969422705e-15,7.717216941933349e-09,-3.608224969422705e-15,7.990730691318785e-09
4504,7.71172772034374e-09,-3.601942332354689e-15,7.711720516459076e-09,-3.601942332354689e-15,7.985312860796406e-09
4505,7.70643232190995e-09,-3.595804909515783e-15,7.706425130300132e-09,-3.595804909515783e-15,7.979900566636227e-09
4506,7.701341584851967e-09,-3.5895897505685006e-15,7.701334405672467e-09,-3.5895897505685006e-15,7.974493801767244e-09
4507,7.69586061069053e-09,-3.583333138792017e-15,7.695853444024252e-09,-3.583333138792017e-15,7.969092557998015e-09
4508,7.690581066710693e-09,-3.577219649724878e-15,7.690573912271394e-09,-3.577219649724878e-15,7.96369682692149e-09
4509,7.685507711583666e-09,-3.571031785383787e-15,7.685500569520095e-09,-3.571031785383787e-15,7.958306600083727e-09
4510,7.680043702891688e-09,-3.564801748363998e-15,7.680036573288192e-09,-3.564801748363998e-15,7.952921869021626e-09
4511,7.674780388519422e-09,-3.55871398596961e-15,7.67477327109145e-09,-3.55871398596961e-15,7.947542625283473e-09
4512,7.669722506800569e-09,-3.5525524935468922e-15,7.669715401695582e-09,-3.5525524935468922e-15,7.942168860433655e-09
4513,7.664275406587236e-09,-3.5463492660973582e-15,7.664268313888704e-09,-3.5463492660973582e-15,7.936800566053803e-09
4514,7.65897931677082e-09,-3.5402359518699723e-15,7.658972236298916e-09,-3.5402359518699723e-15,7.931386619711015e-09
4515,7.65359939580951e-09,-3.5337470304980403e-15,7.653592328315449e-09,-3.5337470304980403e-15,7.925676701429718e-09
4516,7.647827025027555e-09,-3.527271172064429e-15,7.64781997048521e-09,-3.527271172064429e-15,7.919966906125608e-09
4517,7.642247755475678e-09,-3.5207339259761463e-15,7.642240714007826e-09,-3.5207339259761463e-15,7.914257141670265e-09
4518,7.636868534019303e-09,-3.5143846058203014e-15,7.636861505250092e-09,-3.5143846058203014e-15,7.908548164125395e-09
