Incident energy;σ(E)
13476.3074;14.21852
13476.3147;16.11062
13476.3224;19.25443
13476.3262;20.7602
13476.33;21.46185
13476.3339;20.94959
13476.3377;19.58254
13476.3453;16.57544
13476.3515;14.8792
13476.3577;13.80225
13476.3639;13.1146
13476.37;12.66629
13476.38;12.20728
13476.39;11.9344
13476.4;11.75986
13476.42;11.55768
13476.43;11.4959
13476.45;11.41247
13476.48;11.34039
13476.51;11.29863
13476.56;11.25863
13476.62;11.23193
13476.67;11.21761
13476.73;11.20519
13476.78;11.19713
13476.89;11.18338
13477.0;11.17254
13477.22;11.1547
13477.44;11.1391
13477.66;11.12447
13478.1;11.09642
13478.98;11.04152
13479.85;10.98676
13481.61;10.87124
13483.36;10.74686
13485.11;10.60888
13485.99;10.53271
13486.86;10.45185
13487.74;10.36365
13488.18;10.31719
13488.61;10.271
13488.83;10.24775
13489.05;10.22574
13489.27;10.20693
13489.49;10.19623
13489.6;10.19768
13489.71;10.20851
13489.82;10.2374
13489.93;10.30502
13489.99;10.37583
13490.04;10.47035
13490.1;10.66383
13490.15;10.95837
13490.18;11.25003
13490.21;11.70378
13490.24;12.45894
13490.26;13.2744
13490.29;15.49157
13490.31;18.41619
13490.32;20.78034
13490.33;24.21144
13490.34;29.38771
13490.35;37.51553
13490.3578;47.19672
13490.3655;61.02636
13490.3717;75.82917
13490.3778;92.58482
13490.3839;107.523
13490.387;112.286
13490.39;114.0565
13490.3931;112.6511
13490.3962;108.2358
13490.4023;93.84332
13490.4084;77.40768
13490.4145;62.9462
13490.4223;48.89818
13490.43;39.22671
13490.44;30.90348
13490.45;25.55057
13490.46;21.96928
13490.47;19.47929
13490.48;17.6877
13490.49;16.35979
13490.51;14.56529
13490.54;13.0335
13490.56;12.41096
13490.6;11.6366
13490.65;11.10701
13490.69;10.85143
13490.74;10.64015
13490.78;10.52226
13490.88;10.33312
13490.97;10.23017
13491.06;10.15869
13491.15;10.10499
13491.34;10.02244
13491.52;9.963642
13491.71;9.911143
13491.89;9.865987
13492.26;9.778739
13492.63;9.692326
13493.37;9.506494
13494.11;9.285145
13494.48;9.152298
13494.85;8.995682
13495.22;8.799893
13495.41;8.672986
13495.59;8.523111
13495.78;8.306513
13495.87;8.16433
13495.96;7.97352
13496.05;7.691291
13496.1;7.459159
13496.14;7.201905
13496.17;6.939854
13496.19;6.714172
13496.21;6.428052
13496.23;6.052974
13496.25;5.540453
13496.26;5.207909
13496.27;4.804239
13496.28;4.308346
13496.29;3.696345
13496.3;2.957531
13496.3061;2.469586
13496.3122;2.03381
13496.3183;1.86612
13496.3213;2.032453
13496.3243;2.513451
13496.3283;3.954942
13496.3322;6.680302
13496.3361;10.91491
13496.34;15.94103
13496.344;20.2218
13496.3479;22.39465
13496.3557;22.12609
13496.3629;20.10894
13496.37;18.22401
13496.38;16.21536
13496.39;14.81517
13496.4;13.81413
13496.41;13.07242
13496.42;12.50433
13496.44;11.69538
13496.45;11.39786
13496.48;10.75437
13496.52;10.22181
13496.55;9.950476
13496.61;9.577844
13496.68;9.293552
13496.74;9.116664
13496.87;8.838657
13497.0;8.631659
13497.13;8.457254
13497.38;8.157875
13497.89;7.542531
13498.15;7.179747
13498.4;6.774791
13498.66;6.270862
13498.91;5.674534
13499.17;4.888113
13499.3;4.408711
13499.42;3.901086
13499.55;3.26727
13499.68;2.533478
13499.81;1.698009
13499.93;0.8744598
13500.0;0.425668
13500.03;0.2613056
13500.06;0.1277918
13500.08;0.0631585
13500.09;0.04025686
13500.1;0.02477504
13500.105;0.02012236
13500.11;0.01770688
13500.115;0.01767284
13500.12;0.02017354
13500.125;0.02537196
13500.13;0.03344138
13500.14;0.0589425
13500.15;0.09829863
13500.16;0.1533487
13500.18;0.3191708
13500.19;0.4350228
13500.21;0.7480989
13500.23;1.195811
13500.26;2.210688
13500.29;3.815886
13500.32;6.312042
13500.35;10.16907
13500.37;13.84513
13500.38;16.12289
13500.4;21.79541
13500.41;25.30472
13500.43;34.0034
13500.441;39.91442
13500.4505;45.7603
13500.46;52.35195
13500.47;60.14057
13500.48;68.81627
13500.49;78.34543
13500.5;88.62484
13500.52;110.5651
13500.53;121.5393
13500.54;131.9144
13500.545;136.7202
13500.55;141.1891
13500.555;145.2647
13500.56;148.8967
13500.565;152.0437
13500.57;154.6744
13500.575;156.7685
13500.58;158.3175
13500.59;159.8022
13500.6;159.2721
13500.61;156.9962
13500.62;153.3146
13500.65;137.2847
13500.679;119.8435
13500.69;113.5416
13500.71;102.9369
13500.73;93.56134
13500.74;89.33273
13500.76;81.73216
13500.78;75.1614
13500.81;66.92891
13500.83;62.3349
13500.85;58.32742
13500.88;53.22005
13500.91;48.98302
13500.94;45.42957
13500.98;41.51598
13501.01;39.06548
13501.05;36.29997
13501.08;34.52881
13501.12;32.48966
13501.15;31.15949
13501.21;28.90403
13501.28;26.795
13501.35;25.0974
13501.42;23.70402
13501.48;22.69541
13501.55;21.68831
13501.62;20.82682
13501.75;19.51909
13501.89;18.41924
13502.02;17.60037
13502.16;16.87675
13502.29;16.31543
13502.43;15.80215
13502.56;15.39216
13502.83;14.69377
13503.1;14.14421
13503.37;13.6979
13503.64;13.32589
13503.91;13.00903
13504.18;12.73467
13504.32;12.60682
13504.45;12.49738
13504.52;12.44323
13504.59;12.39421
13504.66;12.35396
13504.72;12.33332
13504.76;12.3341
13504.79;12.34935
13504.82;12.38763
13504.85;12.46969
13504.87;12.57087
13504.89;12.74386
13504.91;13.05821
13504.92;13.31474
13504.93;13.6888
13504.94;14.25772
13504.95;15.17041
13504.96;16.7365
13504.97;19.65023
13504.9766;23.02333
13504.9832;28.40964
13504.9874;33.18566
13504.9916;38.7204
13504.9958;43.72509
13505.0;46.0181
13505.0042;44.30865
13505.0084;39.71264
13505.0126;34.37547
13505.0168;29.64631
13505.0234;24.18723
13505.03;20.68659
13505.04;17.58477
13505.05;15.86571
13505.06;14.83224
13505.07;14.1666
13505.09;13.39024
13505.11;12.96909
13505.13;12.71206
13505.15;12.54111
13505.17;12.4197
13505.21;12.2579
13505.25;12.15275
13505.32;12.03014
13505.4;11.93294
13505.47;11.86519
13505.62;11.74501
13505.77;11.64136
13505.92;11.54607
13506.22;11.36891
13506.53;11.19595
13506.83;11.03293
13507.43;10.70486
13508.04;10.33979
13508.34;10.13122
13508.64;9.883854
13508.94;9.561913
13509.09;9.347629
13509.24;9.065855
13509.39;8.65693
13509.47;8.340386
13509.54;7.959603
13509.58;7.672213
13509.62;7.306418
13509.66;6.822608
13509.69;6.341807
13509.73;5.444969
13509.75;4.826718
13509.77;4.038303
13509.79;3.023725
13509.8;2.421499
13509.81;1.77382
13509.82;1.151848
13509.825;0.9091836
13509.83;0.7811317
13509.835;0.8684657
13509.8375;1.043376
13509.8399;1.330796
13509.8424;1.794639
13509.8449;2.478622
13509.8474;3.449561
13509.8498;4.727373
13509.8549;8.959733
13509.8599;15.69893
13509.865;25.13522
13509.87;34.86189
13509.8751;41.83167
13509.8801;44.13388
13509.8852;42.94793
13509.8902;40.15626
13509.9001;34.04185
13509.91;29.18105
13509.92;25.63184
13509.93;23.06061
13509.94;21.14962
13509.95;19.68863
13509.97;17.62213
13509.98;16.86896
13510.01;15.25956
13510.04;14.22449
13510.07;13.50305
13510.12;12.68614
13510.18;12.04931
13510.23;11.67497
13510.34;11.11263
13510.46;10.70995
13510.57;10.43741
13510.79;10.02759
13511.02;9.689252
13511.24;9.400136
13511.69;8.823859
13512.14;8.184984
13512.37;7.808185
13512.59;7.402763
13512.82;6.923997
13512.93;6.676939
13513.04;6.426765
13513.16;6.181438
13513.22;6.101277
13513.27;6.093367
13513.33;6.256635
13513.36;6.499842
13513.38;6.786552
13513.41;7.585362
13513.43;8.608558
13513.44;9.399519
13513.46;12.05156
13513.47;14.32204
13513.4808;18.04408
13513.4915;23.71134
13513.5008;30.54751
13513.51;37.80632
13513.515;40.57757
13513.52;41.48133
13513.525;40.17296
13513.53;37.03462
13513.5393;29.19673
13513.5485;22.19149
13513.56;16.08255
13513.57;12.67916
13513.58;10.40943
13513.6;7.745789
13513.61;6.934506
13513.63;5.842921
13513.65;5.149505
13513.68;4.474635
13513.72;3.889284
13513.75;3.55835
13513.81;3.013024
13513.88;2.450833
13513.94;1.98536
13514.07;0.9928952
13514.14;0.5040895
13514.18;0.2695137
13514.21;0.1321086
13514.23;0.06688104
13514.24;0.04428599
13514.25;0.02950593
13514.26;0.02352202
13514.265;0.02416754
13514.27;0.02743508
13514.28;0.04248134
13514.29;0.07005059
13514.3;0.1117069
13514.31;0.1692125
13514.33;0.3399809
13514.34;0.458028
13514.36;0.7738743
13514.38;1.220067
13514.41;2.215764
13514.44;3.760355
13514.47;6.111434
13514.49;8.311937
13514.51;11.20125
13514.53;14.99125
13514.54;17.30722
13514.56;22.98725
13514.57;26.44831
13514.59;34.88802
13514.6;39.98534
13514.61;45.74584
13514.62;52.22104
13514.63;59.44876
13514.64;67.44393
13514.66;85.61051
13514.67;95.58669
13514.69;116.3281
13514.7;126.4823
13514.71;135.9974
13514.715;140.3927
13514.72;144.484
13514.725;148.2288
13514.73;151.5899
13514.735;154.5363
13514.74;157.0446
13514.745;159.0991
13514.75;160.6925
13514.76;162.5063
13514.77;162.5795
13514.78;161.1007
13514.79;158.3188
13514.8;154.5083
13514.83;139.4712
13514.86;123.0088
13514.88;112.7017
13514.9;103.3346
13514.92;94.98911
13514.94;87.63052
13514.96;81.17179
13514.98;75.5085
13515.0;70.53665
13515.02;66.16063
13515.04;62.29613
13515.06;58.87046
13515.1;53.09735
13515.14;48.45198
13515.17;45.53768
13515.21;42.2454
13515.25;39.49073
13515.29;37.15854
13515.33;35.16302
13515.37;33.43929
13515.41;31.93756
13515.48;29.73214
13515.56;27.71193
13515.64;26.08319
13515.72;24.74565
13515.79;23.75946
13515.87;22.79826
13515.94;22.07493
13516.09;20.81213
13516.25;19.7936
13516.4;19.0778
13516.55;18.57005
13516.7;18.30002
13516.78;18.29349
13516.86;18.43974
13516.94;18.83939
13517.01;19.56597
13517.05;20.25985
13517.09;21.29511
13517.13;22.88599
13517.16;24.67631
13517.18;26.31137
13517.2;28.46174
13517.22;31.34559
13517.24;35.29818
13517.26;40.84216
13517.27;44.45033
13517.28;48.79018
13517.29;54.02577
13517.3;60.3438
13517.308;66.30712
13517.316;73.16978
13517.33;87.41688
13517.35;111.0846
13517.36;122.066
13517.37;130.021
13517.375;132.2523
13517.38;133.0944
13517.385;132.4914
13517.39;130.4922
13517.4;122.9559
13517.41;112.3036
13517.43;88.98899
13517.444;74.79209
13517.452;67.90986
13517.46;61.90336
13517.47;55.5089
13517.48;50.18142
13517.49;45.74132
13517.51;38.91114
13517.52;36.27725
13517.54;32.12516
13517.57;27.81409
13517.59;25.77447
13517.62;23.5127
13517.64;22.37514
13517.69;20.34855
13517.74;19.03692
13517.79;18.13204
13517.83;17.5916
13517.93;16.65999
13518.02;16.11445
13518.12;15.68222
13518.21;15.38707
13518.41;14.91035
13518.6;14.58518
13518.79;14.32899
13518.98;14.11649
13519.37;13.76604
13519.75;13.49492
13520.13;13.26868
13520.51;13.0743
13520.9;12.89959
13521.28;12.7481
13522.04;12.4864
13522.81;12.26081
13523.0;12.20915
13523.19;12.15795
13523.29;12.13053
13523.34;12.1164
13523.38;12.10472
13523.43;12.08936
13523.46;12.07962
13523.48;12.07294
13523.5;12.0664
13523.51;12.06346
13523.52;12.06113
13523.53;12.06012
13523.54;12.06205
13523.55;12.07094
13523.56;12.09816
13523.5644;12.12346
13523.5687;12.16391
13523.5731;12.23273
13523.5774;12.34433
13523.5837;12.61964
13523.59;12.89653
13523.5963;12.84401
13523.6026;12.62341
13523.607;12.4958
13523.6113;12.40423
13523.6157;12.33658
13523.62;12.28818
13523.63;12.216
13523.64;12.17399
13523.65;12.14681
13523.66;12.12774
13523.67;12.11348
13523.69;12.09314
13523.71;12.07875
13523.73;12.06751
13523.77;12.04996
13523.81;12.03577
13523.85;12.0233
13523.93;12.001
13524.01;11.98054
13524.09;11.96108
13524.25;11.9239
13524.58;11.85133
13524.9;11.7843
13525.55;11.65497
13526.19;11.53408
13526.84;11.41594
13527.17;11.35754
13527.49;11.3025
13527.82;11.25007
13527.98;11.22918
13528.14;11.21659
13528.22;11.21702
13528.3;11.22655
13528.38;11.25337
13528.46;11.31654
13528.54;11.46859
13528.58;11.62301
13528.62;11.89641
13528.66;12.43162
13528.68;12.90608
13528.7;13.65793
13528.72;14.93611
13528.74;17.32272
13528.75;19.33958
13528.76;22.36621
13528.7721;28.36458
13528.7781;32.84243
13528.7841;38.70965
13528.7921;48.91157
13528.8;60.26109
13528.805;65.9116
13528.81;68.2968
13528.815;66.55911
13528.82;61.45
13528.828;50.48531
13528.8359;40.59355
13528.842;34.63
13528.848;30.10308
13528.86;23.97039
13528.87;20.77621
13528.88;18.60975
13528.89;17.08775
13528.91;15.15937
13528.92;14.52895
13528.94;13.64407
13528.97;12.84957
13528.99;12.51278
13529.04;12.00115
13529.1;11.68214
13529.15;11.52517
13529.25;11.34128
13529.36;11.22808
13529.46;11.16062
13529.57;11.10596
13529.67;11.06639
13529.88;11.00016
13530.09;10.94588
13530.51;10.85237
13530.93;10.76662
13531.14;10.72466
13531.35;10.68274
13531.56;10.64054
13531.67;10.61828
13531.77;10.59802
13531.83;10.58598
13531.88;10.5762
13531.93;10.56699
13531.98;10.55921
13532.03;10.5554
13532.06;10.55823
13532.08;10.56521
13532.1;10.58081
13532.11;10.59455
13532.13;10.64688
13532.14;10.69755
13532.15;10.78297
13532.16;10.93815
13532.17;11.25019
13532.1783;11.7926
13532.1825;12.26667
13532.1866;12.94068
13532.1933;14.54791
13532.1967;15.36024
13532.2;15.74833
13532.2034;15.52114
13532.2067;14.85032
13532.2134;13.31609
13532.2176;12.61287
13532.2217;12.12395
13532.23;11.5212
13532.24;11.15091
13532.25;10.95276
13532.26;10.83489
13532.27;10.75883
13532.29;10.66875
13532.31;10.61812
13532.33;10.58577
13532.36;10.55399
13532.4;10.52651
13532.44;10.50698
13532.51;10.48126
13532.59;10.45768
13532.66;10.43929
13532.8;10.40526
13532.95;10.37042
13533.1;10.33607
13533.39;10.26936
13533.98;10.12804
13534.56;9.977576
13535.15;9.808418
13535.74;9.617749
13536.33;9.398381
13536.91;9.144766
13537.5;8.832854
13537.8;8.64608
13538.09;8.442054
13538.39;8.200774
13538.68;7.930692
13538.97;7.614083
13539.26;7.236585
13539.56;6.759801
13539.85;6.183363
13540.0;5.825452
13540.14;5.444408
13540.29;4.974719
13540.43;4.466348
13540.58;3.829752
13540.73;3.078515
13540.88;2.197207
13541.02;1.27116
13541.17;0.3156704
13541.21;0.132371
13541.23;0.06705619
13541.24;0.04313416
13541.25;0.02605684
13541.255;0.02035672
13541.26;0.01670693
13541.265;0.01523486
13541.27;0.01607553
13541.275;0.01937216
13541.28;0.02527663
13541.29;0.0455638
13541.3;0.07834933
13541.31;0.1252264
13541.33;0.2686887
13541.35;0.4933858
13541.37;0.8217543
13541.39;1.282839
13541.41;1.914469
13541.43;2.76622
13541.46;4.605174
13541.48;6.341651
13541.5;8.636883
13541.52;11.66841
13541.53;13.53127
13541.55;18.1317
13541.57;24.19991
13541.59;32.17506
13541.606;40.26994
13541.62;48.83141
13541.63;55.88039
13541.64;63.74512
13541.65;72.42346
13541.66;81.86471
13541.67;91.95326
13541.69;113.2056
13541.7;123.724
13541.71;133.6259
13541.715;138.207
13541.72;142.4697
13541.725;146.3646
13541.73;149.8485
13541.735;152.8851
13541.74;155.447
13541.745;157.5161
13541.75;159.0839
13541.76;160.7303
13541.77;160.5003
13541.78;158.6187
13541.79;155.3772
13541.82;140.5644
13541.854;120.9868
13541.88;107.152
13541.9;97.75539
13541.91;93.48556
13541.93;85.7676
13541.94;82.29459
13541.97;73.24796
13542.0;65.98627
13542.03;60.31962
13542.05;57.62071
13542.06;56.85525
13542.0662;56.75168
13542.0724;57.1331
13542.0786;58.31686
13542.0847;60.7419
13542.0924;65.91498
13542.0962;68.3789
13542.1;69.25709
13542.1039;67.73726
13542.1077;64.56727
13542.1153;57.76427
13542.1227;53.13871
13542.13;50.18597
13542.14;47.53528
13542.15;45.69063
13542.16;44.2557
13542.17;43.05575
13542.18;42.00589
13542.2;40.19442
13542.22;38.63776
13542.25;36.62297
13542.29;34.36168
13542.32;32.90568
13542.38;30.45682
13542.45;28.18096
13542.51;26.59354
13542.58;25.05645
13542.64;23.94758
13542.71;22.84347
13542.78;21.90139
13542.91;20.4757
13543.04;19.35703
13543.17;18.45612
13543.31;17.66337
13543.44;17.05077
13543.57;16.52947
13543.7;16.08016
13543.97;15.3192
13544.23;14.74469
13544.5;14.26225
13544.76;13.8773
13545.03;13.53903
13545.29;13.25855
13545.56;13.00386
13545.82;12.78653
13546.35;12.40742
13546.88;12.09009
13547.41;11.81518
13547.94;11.57004
13548.46;11.35037
13548.99;11.14336
13549.26;11.04513
13549.52;10.95851
13549.79;10.88786
13549.92;10.87132
13550.05;10.88323
13550.18;10.9652
13550.25;11.07988
13550.31;11.26933
13550.38;11.73813
13550.41;12.11659
13550.44;12.7178
13550.48;14.24424
13550.51;16.68193
13550.53;19.80567
13550.54;22.2562
13550.55;25.69923
13550.56;30.65415
13550.5695;37.47186
13550.5789;47.08785
13550.59;62.64657
13550.6;77.72483
13550.605;83.02892
13550.61;85.13791
13550.615;83.49828
13550.62;78.60758
13550.63;64.06915
13550.6411;48.69942
13550.6506;38.96783
13550.66;32.13583
13550.67;27.05287
13550.68;23.48327
13550.69;20.91643
13550.71;17.59674
13550.72;16.49631
13550.74;14.94103
13550.77;13.53666
13550.79;12.9403
13550.83;12.17169
13550.88;11.62321
13550.93;11.29435
13551.02;10.95176
13551.12;10.7373
13551.21;10.61042
13551.39;10.43877
13551.58;10.30938
13551.77;10.20216
13552.14;10.01814
13552.52;9.839604
13552.71;9.750545
13552.89;9.665535
13553.08;9.575324
13553.17;9.532986
13553.26;9.491951
13553.36;9.451044
13553.41;9.435391
13553.45;9.428132
13553.5;9.432995
13553.54;9.461802
13553.57;9.516735
13553.59;9.585367
13553.61;9.700811
13553.62;9.785714
13553.639;10.02107
13553.66;10.41639
13553.68;10.80819
13553.69;10.89819
13553.7;10.86898
13553.71;10.73708
13553.72;10.55018
13553.741;10.15691
13553.76;9.892525
13553.77;9.788487
13553.8;9.575356
13553.83;9.449665
13553.85;9.391711
13553.9;9.292827
13553.95;9.226771
13554.0;9.175731
13554.05;9.132432
13554.15;9.057064
13554.25;8.988363
13554.35;8.922141
13554.55;8.790867
13554.76;8.650032
13554.96;8.510527
13555.36;8.210185
13555.77;7.864701
13556.17;7.480553
13556.58;7.025004
13556.98;6.502872
13557.39;5.863544
13557.59;5.503601
13557.79;5.105637
13558.0;4.640571
13558.2;4.146038
13558.4;3.594431
13558.6;2.980134
13558.81;2.266113
13559.01;1.531781
13559.21;0.789802
13559.31;0.4519587
13559.41;0.1774238
13559.44;0.1153519
13559.47;0.0662396
13559.5;0.0327052
13559.52;0.02051381
13559.53;0.01785379
13559.54;0.01767397
13559.55;0.02012738
13559.56;0.0253763
13559.57;0.03359286
13559.59;0.05967064
13559.6;0.07793152
13559.62;0.1259909
13559.65;0.2306315
13559.67;0.3253556
13559.72;0.6692508
13559.77;1.209162
13559.82;2.016314
13559.87;3.190172
13559.92;4.87093
13559.97;7.257778
13560.0;9.142616
13560.02;10.63528
13560.05;13.29999
13560.07;15.40998
13560.1;19.17615
13560.12;22.15684
13560.15;27.47004
13560.17;31.66456
13560.2;39.10637
13560.22;44.93906
13560.24;51.5504
13560.26;59.00052
13560.29;71.83095
13560.32;86.6259
13560.35;103.0946
13560.38;120.5429
13560.41;137.818
13560.43;148.5008
13560.44;153.413
13560.45;157.9627
13560.46;162.0984
13560.465;163.9968
13560.47;165.7754
13560.475;167.4302
13560.48;168.9572
13560.49;171.6168
13560.5;173.7375
13560.51;175.3131
13560.53;176.8547
13560.54;176.8563
13560.56;175.4663
13560.57;174.1485
13560.6;168.2037
13560.66;150.9854
13560.72;132.1099
13560.76;120.3891
13560.8;109.8252
13560.84;100.4915
13560.88;92.32654
13560.92;85.21194
13560.96;79.0145
13561.0;73.60579
13561.03;69.99689
13561.07;65.7001
13561.11;61.91159
13561.15;58.55664
13561.18;56.28686
13561.22;53.54611
13561.26;51.09029
13561.33;47.36632
13561.37;45.51424
13561.41;43.83215
13561.48;41.23955
13561.56;38.73608
13561.63;36.88792
13561.71;35.15111
13561.75;34.46618
13561.78;34.07739
13561.82;33.86974
13561.84;34.03307
13561.86;34.58329
13561.88;35.96376
13561.89;37.29649
13561.9;39.46712
13561.91;43.15562
13561.915;45.95663
13561.92;49.73781
13561.9251;54.98695
13561.9301;61.92049
13561.9351;70.85147
13561.9401;81.15438
13561.9451;90.33548
13561.95;94.25272
13561.955;90.73952
13561.96;81.83718
13561.965;71.63276
13561.9699;62.81099
13561.975;55.56951
13561.98;50.21234
13561.985;46.19058
13561.99;43.14904
13562.0;38.99821
13562.01;36.39556
13562.02;34.65689
13562.03;33.42902
13562.05;31.81835
13562.08;30.40953
13562.1;29.78054
13562.14;28.8622
13562.19;28.02331
13562.23;27.47527
13562.32;26.45016
13562.41;25.59474
13562.5;24.84894
13562.67;23.65099
13562.85;22.60223
13563.03;21.72045
13563.21;20.96724
13563.38;20.34972
13563.56;19.7764
13563.74;19.27122
13563.92;18.82261
13564.09;18.44264
13564.44;17.76882
13564.79;17.20964
13565.15;16.72531
13565.5;16.32305
13565.85;15.97437
13566.2;15.66894
13566.56;15.39167
13566.91;15.15177
13567.26;14.93635
13567.61;14.74166
13568.32;14.3985
13569.03;14.10984
13569.74;13.86274
13570.44;13.65087
13571.15;13.46159
13571.85;13.2954
13572.56;13.14381
13573.26;13.00822
13573.97;12.88249
13574.68;12.76677
13576.09;12.56099
13577.5;12.3801
13578.91;12.21778
13580.32;12.06933
13581.03;11.99863
13581.73;11.93108
13582.44;11.86457
13582.79;11.83273
13583.14;11.80212
13583.32;11.78736
13583.5;11.77399
13583.68;11.76343
13583.85;11.75923
13583.94;11.7618
13584.03;11.77105
13584.12;11.79312
13584.2;11.835
13584.25;11.88267
13584.29;11.94311
13584.34;12.0709
13584.38;12.25556
13584.41;12.49228
13584.43;12.73718
13584.45;13.10485
13584.47;13.68926
13584.49;14.69184
13584.51;16.6034
13584.52;18.26442
13584.53;20.84295
13584.54;25.07395
13584.545;28.22298
13584.5499;32.32413
13584.5548;37.78738
13584.5597;45.0004
13584.5648;54.57663
13584.5699;65.58465
13584.575;75.37388
13584.58;79.56859
13584.5851;75.89115
13584.5902;66.50471
13584.5953;55.73145
13584.6003;46.41525
13584.6053;39.03991
13584.6102;33.53645
13584.6151;29.37463
13584.62;26.21268
13584.63;21.82485
13584.64;19.11806
13584.65;17.354
13584.66;16.14842
13584.68;14.66091
13584.7;13.81607
13584.72;13.29148
13584.76;12.70128
13584.8;12.3948
13584.84;12.21706
13584.92;12.04044
13585.0;11.99526
13585.04;12.02205
13585.08;12.10832
13585.12;12.32675
13585.14;12.54914
13585.16;12.94165
13585.18;13.70618
13585.19;14.37955
13585.2;15.43576
13585.21;17.19118
13585.22;20.29514
13585.2253;22.88606
13585.2305;26.36576
13585.2403;35.52269
13585.2452;39.90786
13585.25;41.82152
13585.2549;40.24148
13585.2598;36.11262
13585.2695;27.23153
13585.2747;23.72812
13585.2798;21.16983
13585.29;17.86479
13585.3;16.00547
13585.31;14.86372
13585.32;14.12059
13585.33;13.61238
13585.35;12.98322
13585.38;12.49814
13585.4;12.31427
13585.44;12.09524
13585.49;11.95004
13585.53;11.8802
13585.62;11.78801
13585.71;11.73585
13585.8;11.70105
13585.97;11.65669
13586.15;11.6237
13586.32;11.59874
13586.67;11.55641
13587.02;11.52001
13587.37;11.48653
13588.07;11.42387
13588.77;11.36396
13589.47;11.30506
13589.82;11.27557
13590.0;11.26026
13590.17;11.24561
13590.35;11.22971
13590.44;11.22148
13590.52;11.21392
13590.57;11.20901
13590.61;11.20496
13590.65;11.20077
13590.69;11.19649
13590.72;11.19331
13590.74;11.19135
13590.76;11.18974
13590.78;11.18905
13590.8;11.19075
13590.81;11.1937
13590.82;11.19961
13590.83;11.21132
13590.84;11.23544
13590.85;11.28954
13590.8544;11.33396
13590.8588;11.40265
13590.8632;11.51152
13590.8675;11.67974
13590.8738;12.06778
13590.88;12.39753
13590.8863;12.2468
13590.8925;11.91073
13590.8969;11.72861
13590.9013;11.60086
13590.9057;11.51204
13590.91;11.4503
13590.92;11.36176
13590.93;11.31293
13590.94;11.28295
13590.95;11.26297
13590.96;11.2488
13590.98;11.23005
13590.99;11.22349
13591.02;11.20964
13591.06;11.19804
13591.09;11.19174
13591.15;11.18204
13591.22;11.17309
13591.28;11.16639
13591.41;11.15335
13591.54;11.14126
13591.67;11.12961
13591.93;11.10693
13592.45;11.06234
13592.97;11.01778
13595.05;10.83352
13596.09;10.73531
13597.13;10.63109
13597.65;10.57608
13597.91;10.54769
13598.17;10.51858
13598.43;10.48864
13598.56;10.47327
13598.69;10.45759
13598.82;10.44154
13598.89;10.43278
13598.95;10.42533
13598.99;10.42054
13599.02;10.41722
13599.05;10.41443
13599.08;10.41281
13599.1;10.41311
13599.12;10.41573
13599.14;10.42327
13599.15;10.4307
13599.16;10.44266
13599.17;10.4625
13599.18;10.49697
13599.19;10.56134
13599.2;10.69444
13599.2043;10.79556
13599.2086;10.94539
13599.2129;11.17212
13599.2172;11.51523
13599.2236;12.27921
13599.2268;12.6667
13599.23;12.86903
13599.2333;12.7757
13599.2365;12.46497
13599.2429;11.75139
13599.2472;11.40015
13599.2515;11.15509
13599.26;10.86722
13599.27;10.69648
13599.28;10.60472
13599.29;10.54973
13599.3;10.51393
13599.31;10.48907
13599.32;10.47091
13599.34;10.4462
13599.37;10.42384
13599.39;10.41376
13599.42;10.40235
13599.44;10.39624
13599.49;10.38389
13599.54;10.37386
13599.63;10.35847
13599.73;10.34318
13599.82;10.33013
13600.01;10.30343
13600.21;10.27559
13600.4;10.24894
13600.78;10.19439
13601.55;10.07641
13602.32;9.945331
13603.09;9.797069
13603.48;9.713754
13603.86;9.626164
13604.25;9.528731
13604.44;9.478288
13604.63;9.426054
13604.73;9.398102
13604.83;9.370275
13604.93;9.343503
13605.02;9.322299
13605.07;9.313373
13605.12;9.30878
13605.17;9.312864
13605.21;9.329098
13605.24;9.356689
13605.26;9.388615
13605.29;9.475615
13605.31;9.584296
13605.33;9.779888
13605.34;9.938952
13605.35;10.17076
13605.36;10.52375
13605.37;11.09213
13605.38;12.07509
13605.3861;13.05462
13605.3922;14.54908
13605.3983;16.90327
13605.4043;20.55827
13605.4122;27.73518
13605.4161;31.14948
13605.42;32.69536
13605.424;31.44382
13605.4279;28.24803
13605.4357;21.313
13605.4418;17.56511
13605.4479;15.15232
13605.454;13.59255
13605.46;12.56629
13605.47;11.49333
13605.48;10.85546
13605.49;10.44763
13605.5;10.17135
13605.52;9.830784
13605.55;9.566455
13605.57;9.464226
13605.61;9.337953
13605.66;9.247269
13605.7;9.198701
13605.78;9.129591
13605.87;9.07154
13605.96;9.021985
13606.13;8.936577
13606.31;8.848438
13606.48;8.763254
13606.82;8.580526
13607.17;8.367894
13607.52;8.121866
13607.87;7.831838
13608.21;7.494094
13608.56;7.067976
13608.91;6.530182
13609.09;6.19441
13609.26;5.82918
13609.43;5.406108
13609.6;4.911026
13609.78;4.287967
13609.95;3.582178
13610.12;2.73704
13610.29;1.740761
13610.47;0.6046808
13610.52;0.3272967
13610.56;0.1478617
13610.58;0.08037722
13610.59;0.05393811
13610.6;0.03318742
13610.61;0.01882888
13610.615;0.01428871
13610.62;0.01164814
13610.625;0.01101989
13610.63;0.01252315
13610.635;0.01628402
13610.64;0.02243596
